Time,Var,Value,EPU
A_2008,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2009,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2009,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2009,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2010,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2010,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2010,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2011,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2011,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2011,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2012,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2012,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2012,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2013,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2013,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2013,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2014,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2014,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2014,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2015,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2015,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2015,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2016,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2016,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2016,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2017,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2017,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2017,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2018,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2018,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2018,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2019,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2019,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2019,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2020,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2020,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2020,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2021,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2021,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2021,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
A_2022,ANNUAL_PSC_FMICRO_MEDIAN,0.4976201,GOM
A_2022,ANNUAL_PSC_FMICRO_MEDIAN,0.5082793,GB
A_2022,ANNUAL_PSC_FMICRO_MEDIAN,0.4505342,MAB
W_199801,WEEKLY_PSC_FMICRO_MEDIAN,0.5183018,GOM
W_199801,WEEKLY_PSC_FMICRO_MEDIAN,0.5472695,GB
W_199801,WEEKLY_PSC_FMICRO_MEDIAN,0.5644786,MAB
W_199802,WEEKLY_PSC_FMICRO_MEDIAN,0.5398867,GOM
W_199802,WEEKLY_PSC_FMICRO_MEDIAN,0.596664,GB
W_199802,WEEKLY_PSC_FMICRO_MEDIAN,0.6208594,MAB
W_199803,WEEKLY_PSC_FMICRO_MEDIAN,0.6012473,GOM
W_199803,WEEKLY_PSC_FMICRO_MEDIAN,0.3858619,GB
W_199803,WEEKLY_PSC_FMICRO_MEDIAN,0.7460642,MAB
W_199804,WEEKLY_PSC_FMICRO_MEDIAN,0.5492949,GOM
W_199804,WEEKLY_PSC_FMICRO_MEDIAN,0.6127245,GB
W_199804,WEEKLY_PSC_FMICRO_MEDIAN,0.6231843,MAB
W_199805,WEEKLY_PSC_FMICRO_MEDIAN,0.5351073,GOM
W_199805,WEEKLY_PSC_FMICRO_MEDIAN,0.5992965,GB
W_199805,WEEKLY_PSC_FMICRO_MEDIAN,0.6570025,MAB
W_199806,WEEKLY_PSC_FMICRO_MEDIAN,0.5444458,GOM
W_199806,WEEKLY_PSC_FMICRO_MEDIAN,0.5859578,GB
W_199806,WEEKLY_PSC_FMICRO_MEDIAN,0.5768758,MAB
W_199807,WEEKLY_PSC_FMICRO_MEDIAN,0.5541945,GOM
W_199807,WEEKLY_PSC_FMICRO_MEDIAN,0.6029353,GB
W_199807,WEEKLY_PSC_FMICRO_MEDIAN,0.6077843,MAB
W_199808,WEEKLY_PSC_FMICRO_MEDIAN,0.535038,GOM
W_199808,WEEKLY_PSC_FMICRO_MEDIAN,0.6650174,GB
W_199808,WEEKLY_PSC_FMICRO_MEDIAN,0.6071706,MAB
W_199809,WEEKLY_PSC_FMICRO_MEDIAN,0.5530703,GOM
W_199809,WEEKLY_PSC_FMICRO_MEDIAN,0.6737502,GB
W_199809,WEEKLY_PSC_FMICRO_MEDIAN,0.6302783,MAB
W_199810,WEEKLY_PSC_FMICRO_MEDIAN,0.5494723,GOM
W_199810,WEEKLY_PSC_FMICRO_MEDIAN,0.5983533,GB
W_199810,WEEKLY_PSC_FMICRO_MEDIAN,0.653079,MAB
W_199811,WEEKLY_PSC_FMICRO_MEDIAN,0.5653874,GOM
W_199811,WEEKLY_PSC_FMICRO_MEDIAN,0.7158436,GB
W_199811,WEEKLY_PSC_FMICRO_MEDIAN,0.6279186,MAB
W_199812,WEEKLY_PSC_FMICRO_MEDIAN,0.5822204,GOM
W_199812,WEEKLY_PSC_FMICRO_MEDIAN,0.6104096,GB
W_199812,WEEKLY_PSC_FMICRO_MEDIAN,0.6280356,MAB
W_199813,WEEKLY_PSC_FMICRO_MEDIAN,0.6325277,GOM
W_199813,WEEKLY_PSC_FMICRO_MEDIAN,0.6346491,GB
W_199813,WEEKLY_PSC_FMICRO_MEDIAN,0.6231962,MAB
W_199814,WEEKLY_PSC_FMICRO_MEDIAN,0.6464621,GOM
W_199814,WEEKLY_PSC_FMICRO_MEDIAN,0.6778859,GB
W_199814,WEEKLY_PSC_FMICRO_MEDIAN,0.62883,MAB
W_199815,WEEKLY_PSC_FMICRO_MEDIAN,0.6674648,GOM
W_199815,WEEKLY_PSC_FMICRO_MEDIAN,0.6514017,GB
W_199815,WEEKLY_PSC_FMICRO_MEDIAN,0.6221991,MAB
W_199816,WEEKLY_PSC_FMICRO_MEDIAN,0.6746858,GOM
W_199816,WEEKLY_PSC_FMICRO_MEDIAN,0.5994705,GB
W_199816,WEEKLY_PSC_FMICRO_MEDIAN,0.5635661,MAB
W_199817,WEEKLY_PSC_FMICRO_MEDIAN,0.6346878,GOM
W_199817,WEEKLY_PSC_FMICRO_MEDIAN,0.5965502,GB
W_199817,WEEKLY_PSC_FMICRO_MEDIAN,0.5314821,MAB
W_199818,WEEKLY_PSC_FMICRO_MEDIAN,0.6193985,GOM
W_199818,WEEKLY_PSC_FMICRO_MEDIAN,0.5888609,GB
W_199818,WEEKLY_PSC_FMICRO_MEDIAN,0.4655802,MAB
W_199819,WEEKLY_PSC_FMICRO_MEDIAN,0.5768619,GOM
W_199819,WEEKLY_PSC_FMICRO_MEDIAN,0.5581999,GB
W_199819,WEEKLY_PSC_FMICRO_MEDIAN,0.5206886,MAB
W_199820,WEEKLY_PSC_FMICRO_MEDIAN,0.5188172,GOM
W_199820,WEEKLY_PSC_FMICRO_MEDIAN,0.5571382,GB
W_199820,WEEKLY_PSC_FMICRO_MEDIAN,0.4704254,MAB
W_199821,WEEKLY_PSC_FMICRO_MEDIAN,0.4542847,GOM
W_199821,WEEKLY_PSC_FMICRO_MEDIAN,0.5347953,GB
W_199821,WEEKLY_PSC_FMICRO_MEDIAN,0.4334568,MAB
W_199822,WEEKLY_PSC_FMICRO_MEDIAN,0.4266826,GOM
W_199822,WEEKLY_PSC_FMICRO_MEDIAN,0.5070701,GB
W_199822,WEEKLY_PSC_FMICRO_MEDIAN,0.3751327,MAB
W_199823,WEEKLY_PSC_FMICRO_MEDIAN,0.4047781,GOM
W_199823,WEEKLY_PSC_FMICRO_MEDIAN,0.4831713,GB
W_199823,WEEKLY_PSC_FMICRO_MEDIAN,0.3650776,MAB
W_199824,WEEKLY_PSC_FMICRO_MEDIAN,0.3637349,GOM
W_199824,WEEKLY_PSC_FMICRO_MEDIAN,0.4574696,GB
W_199824,WEEKLY_PSC_FMICRO_MEDIAN,0.3192788,MAB
W_199825,WEEKLY_PSC_FMICRO_MEDIAN,0.4050714,GOM
W_199825,WEEKLY_PSC_FMICRO_MEDIAN,0.3665308,GB
W_199825,WEEKLY_PSC_FMICRO_MEDIAN,0.2989647,MAB
W_199826,WEEKLY_PSC_FMICRO_MEDIAN,0.3947454,GOM
W_199826,WEEKLY_PSC_FMICRO_MEDIAN,0.5283697,GB
W_199826,WEEKLY_PSC_FMICRO_MEDIAN,0.3127314,MAB
W_199827,WEEKLY_PSC_FMICRO_MEDIAN,0.40794,GOM
W_199827,WEEKLY_PSC_FMICRO_MEDIAN,0.4530295,GB
W_199827,WEEKLY_PSC_FMICRO_MEDIAN,0.3062552,MAB
W_199828,WEEKLY_PSC_FMICRO_MEDIAN,0.3436367,GOM
W_199828,WEEKLY_PSC_FMICRO_MEDIAN,0.376063,GB
W_199828,WEEKLY_PSC_FMICRO_MEDIAN,0.2881079,MAB
W_199829,WEEKLY_PSC_FMICRO_MEDIAN,0.3219233,GOM
W_199829,WEEKLY_PSC_FMICRO_MEDIAN,0.3772327,GB
W_199829,WEEKLY_PSC_FMICRO_MEDIAN,0.2992599,MAB
W_199830,WEEKLY_PSC_FMICRO_MEDIAN,0.3339795,GOM
W_199830,WEEKLY_PSC_FMICRO_MEDIAN,0.3524774,GB
W_199830,WEEKLY_PSC_FMICRO_MEDIAN,0.2872782,MAB
W_199831,WEEKLY_PSC_FMICRO_MEDIAN,0.3380671,GOM
W_199831,WEEKLY_PSC_FMICRO_MEDIAN,0.3298704,GB
W_199831,WEEKLY_PSC_FMICRO_MEDIAN,0.2718584,MAB
W_199832,WEEKLY_PSC_FMICRO_MEDIAN,0.3290452,GOM
W_199832,WEEKLY_PSC_FMICRO_MEDIAN,0.2980235,GB
W_199832,WEEKLY_PSC_FMICRO_MEDIAN,0.2632026,MAB
W_199833,WEEKLY_PSC_FMICRO_MEDIAN,0.3492273,GOM
W_199833,WEEKLY_PSC_FMICRO_MEDIAN,0.3365363,GB
W_199833,WEEKLY_PSC_FMICRO_MEDIAN,0.2725338,MAB
W_199834,WEEKLY_PSC_FMICRO_MEDIAN,0.3388077,GOM
W_199834,WEEKLY_PSC_FMICRO_MEDIAN,0.3302647,GB
W_199834,WEEKLY_PSC_FMICRO_MEDIAN,0.2772706,MAB
W_199835,WEEKLY_PSC_FMICRO_MEDIAN,0.3304813,GOM
W_199835,WEEKLY_PSC_FMICRO_MEDIAN,0.3610153,GB
W_199835,WEEKLY_PSC_FMICRO_MEDIAN,0.285437,MAB
W_199836,WEEKLY_PSC_FMICRO_MEDIAN,0.3338796,GOM
W_199836,WEEKLY_PSC_FMICRO_MEDIAN,0.3600946,GB
W_199836,WEEKLY_PSC_FMICRO_MEDIAN,0.2816388,MAB
W_199837,WEEKLY_PSC_FMICRO_MEDIAN,0.3854432,GOM
W_199837,WEEKLY_PSC_FMICRO_MEDIAN,0.4297478,GB
W_199837,WEEKLY_PSC_FMICRO_MEDIAN,0.2768798,MAB
W_199838,WEEKLY_PSC_FMICRO_MEDIAN,0.4043925,GOM
W_199838,WEEKLY_PSC_FMICRO_MEDIAN,0.4544846,GB
W_199838,WEEKLY_PSC_FMICRO_MEDIAN,0.2849451,MAB
W_199839,WEEKLY_PSC_FMICRO_MEDIAN,0.4491976,GOM
W_199839,WEEKLY_PSC_FMICRO_MEDIAN,0.484188,GB
W_199839,WEEKLY_PSC_FMICRO_MEDIAN,0.2845699,MAB
W_199840,WEEKLY_PSC_FMICRO_MEDIAN,0.5317594,GOM
W_199840,WEEKLY_PSC_FMICRO_MEDIAN,0.5040827,GB
W_199840,WEEKLY_PSC_FMICRO_MEDIAN,0.2930477,MAB
W_199841,WEEKLY_PSC_FMICRO_MEDIAN,0.4599494,GOM
W_199841,WEEKLY_PSC_FMICRO_MEDIAN,0.4477042,GB
W_199841,WEEKLY_PSC_FMICRO_MEDIAN,0.2974522,MAB
W_199842,WEEKLY_PSC_FMICRO_MEDIAN,0.5712433,GOM
W_199842,WEEKLY_PSC_FMICRO_MEDIAN,0.5438294,GB
W_199842,WEEKLY_PSC_FMICRO_MEDIAN,0.3396802,MAB
W_199843,WEEKLY_PSC_FMICRO_MEDIAN,0.5920658,GOM
W_199843,WEEKLY_PSC_FMICRO_MEDIAN,0.598905,GB
W_199843,WEEKLY_PSC_FMICRO_MEDIAN,0.3867489,MAB
W_199844,WEEKLY_PSC_FMICRO_MEDIAN,0.6279408,GOM
W_199844,WEEKLY_PSC_FMICRO_MEDIAN,0.6573927,GB
W_199844,WEEKLY_PSC_FMICRO_MEDIAN,0.4452993,MAB
W_199845,WEEKLY_PSC_FMICRO_MEDIAN,0.6346707,GOM
W_199845,WEEKLY_PSC_FMICRO_MEDIAN,0.6663026,GB
W_199845,WEEKLY_PSC_FMICRO_MEDIAN,0.5157928,MAB
W_199846,WEEKLY_PSC_FMICRO_MEDIAN,0.5295677,GOM
W_199846,WEEKLY_PSC_FMICRO_MEDIAN,0.5522837,GB
W_199846,WEEKLY_PSC_FMICRO_MEDIAN,0.5471083,MAB
W_199847,WEEKLY_PSC_FMICRO_MEDIAN,0.6270364,GOM
W_199847,WEEKLY_PSC_FMICRO_MEDIAN,0.5422531,GB
W_199847,WEEKLY_PSC_FMICRO_MEDIAN,0.5207419,MAB
W_199848,WEEKLY_PSC_FMICRO_MEDIAN,0.5929872,GOM
W_199848,WEEKLY_PSC_FMICRO_MEDIAN,0.5227898,GB
W_199848,WEEKLY_PSC_FMICRO_MEDIAN,0.5879716,MAB
W_199849,WEEKLY_PSC_FMICRO_MEDIAN,0.5562069,GOM
W_199849,WEEKLY_PSC_FMICRO_MEDIAN,0.5148103,GB
W_199849,WEEKLY_PSC_FMICRO_MEDIAN,0.5073949,MAB
W_199850,WEEKLY_PSC_FMICRO_MEDIAN,0.6011264,GOM
W_199850,WEEKLY_PSC_FMICRO_MEDIAN,0.5655439,GB
W_199850,WEEKLY_PSC_FMICRO_MEDIAN,0.5888467,MAB
W_199851,WEEKLY_PSC_FMICRO_MEDIAN,0.7579763,GOM
W_199851,WEEKLY_PSC_FMICRO_MEDIAN,0.6594815,GB
W_199851,WEEKLY_PSC_FMICRO_MEDIAN,0.5567951,MAB
W_199852,WEEKLY_PSC_FMICRO_MEDIAN,0.6361616,GOM
W_199852,WEEKLY_PSC_FMICRO_MEDIAN,0.6998864,GB
W_199852,WEEKLY_PSC_FMICRO_MEDIAN,0.6370206,MAB
W_199901,WEEKLY_PSC_FMICRO_MEDIAN,0.6527245,GOM
W_199901,WEEKLY_PSC_FMICRO_MEDIAN,0.6405867,GB
W_199901,WEEKLY_PSC_FMICRO_MEDIAN,0.5727075,MAB
W_199902,WEEKLY_PSC_FMICRO_MEDIAN,0.6065901,GOM
W_199902,WEEKLY_PSC_FMICRO_MEDIAN,0.5852653,GB
W_199902,WEEKLY_PSC_FMICRO_MEDIAN,0.5527891,MAB
W_199903,WEEKLY_PSC_FMICRO_MEDIAN,0.556829,GOM
W_199903,WEEKLY_PSC_FMICRO_MEDIAN,0.6362714,GB
W_199903,WEEKLY_PSC_FMICRO_MEDIAN,0.5797164,MAB
W_199904,WEEKLY_PSC_FMICRO_MEDIAN,0.590441,GOM
W_199904,WEEKLY_PSC_FMICRO_MEDIAN,0.7160475,GB
W_199904,WEEKLY_PSC_FMICRO_MEDIAN,0.5340215,MAB
W_199905,WEEKLY_PSC_FMICRO_MEDIAN,0.5676069,GOM
W_199905,WEEKLY_PSC_FMICRO_MEDIAN,0.6495376,GB
W_199905,WEEKLY_PSC_FMICRO_MEDIAN,0.6083584,MAB
W_199906,WEEKLY_PSC_FMICRO_MEDIAN,0.5623371,GOM
W_199906,WEEKLY_PSC_FMICRO_MEDIAN,0.6247278,GB
W_199906,WEEKLY_PSC_FMICRO_MEDIAN,0.5903129,MAB
W_199907,WEEKLY_PSC_FMICRO_MEDIAN,0.5907725,GOM
W_199907,WEEKLY_PSC_FMICRO_MEDIAN,0.6510072,GB
W_199907,WEEKLY_PSC_FMICRO_MEDIAN,0.6091689,MAB
W_199908,WEEKLY_PSC_FMICRO_MEDIAN,0.628822,GOM
W_199908,WEEKLY_PSC_FMICRO_MEDIAN,0.6999018,GB
W_199908,WEEKLY_PSC_FMICRO_MEDIAN,0.6579267,MAB
W_199909,WEEKLY_PSC_FMICRO_MEDIAN,0.573983,GOM
W_199909,WEEKLY_PSC_FMICRO_MEDIAN,0.6993297,GB
W_199909,WEEKLY_PSC_FMICRO_MEDIAN,0.6112332,MAB
W_199910,WEEKLY_PSC_FMICRO_MEDIAN,0.5854886,GOM
W_199910,WEEKLY_PSC_FMICRO_MEDIAN,0.7364898,GB
W_199910,WEEKLY_PSC_FMICRO_MEDIAN,0.6419997,MAB
W_199911,WEEKLY_PSC_FMICRO_MEDIAN,0.5817972,GOM
W_199911,WEEKLY_PSC_FMICRO_MEDIAN,0.6999398,GB
W_199911,WEEKLY_PSC_FMICRO_MEDIAN,0.6436738,MAB
W_199912,WEEKLY_PSC_FMICRO_MEDIAN,0.5996974,GOM
W_199912,WEEKLY_PSC_FMICRO_MEDIAN,0.6853517,GB
W_199912,WEEKLY_PSC_FMICRO_MEDIAN,0.6492059,MAB
W_199913,WEEKLY_PSC_FMICRO_MEDIAN,0.6238835,GOM
W_199913,WEEKLY_PSC_FMICRO_MEDIAN,0.6967478,GB
W_199913,WEEKLY_PSC_FMICRO_MEDIAN,0.655068,MAB
W_199914,WEEKLY_PSC_FMICRO_MEDIAN,0.6118307,GOM
W_199914,WEEKLY_PSC_FMICRO_MEDIAN,0.6763674,GB
W_199914,WEEKLY_PSC_FMICRO_MEDIAN,0.640698,MAB
W_199915,WEEKLY_PSC_FMICRO_MEDIAN,0.6112827,GOM
W_199915,WEEKLY_PSC_FMICRO_MEDIAN,0.6750901,GB
W_199915,WEEKLY_PSC_FMICRO_MEDIAN,0.5976424,MAB
W_199916,WEEKLY_PSC_FMICRO_MEDIAN,0.6344216,GOM
W_199916,WEEKLY_PSC_FMICRO_MEDIAN,0.6610547,GB
W_199916,WEEKLY_PSC_FMICRO_MEDIAN,0.5182843,MAB
W_199917,WEEKLY_PSC_FMICRO_MEDIAN,0.6759257,GOM
W_199917,WEEKLY_PSC_FMICRO_MEDIAN,0.6782246,GB
W_199917,WEEKLY_PSC_FMICRO_MEDIAN,0.4941443,MAB
W_199918,WEEKLY_PSC_FMICRO_MEDIAN,0.6605372,GOM
W_199918,WEEKLY_PSC_FMICRO_MEDIAN,0.6305583,GB
W_199918,WEEKLY_PSC_FMICRO_MEDIAN,0.498764,MAB
W_199919,WEEKLY_PSC_FMICRO_MEDIAN,0.5365557,GOM
W_199919,WEEKLY_PSC_FMICRO_MEDIAN,0.5534186,GB
W_199919,WEEKLY_PSC_FMICRO_MEDIAN,0.4280755,MAB
W_199920,WEEKLY_PSC_FMICRO_MEDIAN,0.4831493,GOM
W_199920,WEEKLY_PSC_FMICRO_MEDIAN,0.5966955,GB
W_199920,WEEKLY_PSC_FMICRO_MEDIAN,0.4291046,MAB
W_199921,WEEKLY_PSC_FMICRO_MEDIAN,0.4573545,GOM
W_199921,WEEKLY_PSC_FMICRO_MEDIAN,0.6040275,GB
W_199921,WEEKLY_PSC_FMICRO_MEDIAN,0.3962068,MAB
W_199922,WEEKLY_PSC_FMICRO_MEDIAN,0.4214848,GOM
W_199922,WEEKLY_PSC_FMICRO_MEDIAN,0.5337593,GB
W_199922,WEEKLY_PSC_FMICRO_MEDIAN,0.3211535,MAB
W_199923,WEEKLY_PSC_FMICRO_MEDIAN,0.4030398,GOM
W_199923,WEEKLY_PSC_FMICRO_MEDIAN,0.4966954,GB
W_199923,WEEKLY_PSC_FMICRO_MEDIAN,0.2948298,MAB
W_199924,WEEKLY_PSC_FMICRO_MEDIAN,0.3830266,GOM
W_199924,WEEKLY_PSC_FMICRO_MEDIAN,0.5194736,GB
W_199924,WEEKLY_PSC_FMICRO_MEDIAN,0.2846439,MAB
W_199925,WEEKLY_PSC_FMICRO_MEDIAN,0.3459642,GOM
W_199925,WEEKLY_PSC_FMICRO_MEDIAN,0.4798185,GB
W_199925,WEEKLY_PSC_FMICRO_MEDIAN,0.273851,MAB
W_199926,WEEKLY_PSC_FMICRO_MEDIAN,0.3028981,GOM
W_199926,WEEKLY_PSC_FMICRO_MEDIAN,0.2918342,GB
W_199926,WEEKLY_PSC_FMICRO_MEDIAN,0.2725099,MAB
W_199927,WEEKLY_PSC_FMICRO_MEDIAN,0.3337743,GOM
W_199927,WEEKLY_PSC_FMICRO_MEDIAN,0.351925,GB
W_199927,WEEKLY_PSC_FMICRO_MEDIAN,0.2839153,MAB
W_199928,WEEKLY_PSC_FMICRO_MEDIAN,0.3741046,GOM
W_199928,WEEKLY_PSC_FMICRO_MEDIAN,0.4836739,GB
W_199928,WEEKLY_PSC_FMICRO_MEDIAN,0.2805431,MAB
W_199929,WEEKLY_PSC_FMICRO_MEDIAN,0.3457469,GOM
W_199929,WEEKLY_PSC_FMICRO_MEDIAN,0.4004593,GB
W_199929,WEEKLY_PSC_FMICRO_MEDIAN,0.2700153,MAB
W_199930,WEEKLY_PSC_FMICRO_MEDIAN,0.3395117,GOM
W_199930,WEEKLY_PSC_FMICRO_MEDIAN,0.3046578,GB
W_199930,WEEKLY_PSC_FMICRO_MEDIAN,0.2741298,MAB
W_199931,WEEKLY_PSC_FMICRO_MEDIAN,0.3446024,GOM
W_199931,WEEKLY_PSC_FMICRO_MEDIAN,0.2955412,GB
W_199931,WEEKLY_PSC_FMICRO_MEDIAN,0.2739605,MAB
W_199932,WEEKLY_PSC_FMICRO_MEDIAN,0.3887612,GOM
W_199932,WEEKLY_PSC_FMICRO_MEDIAN,0.3086269,GB
W_199932,WEEKLY_PSC_FMICRO_MEDIAN,0.2712612,MAB
W_199933,WEEKLY_PSC_FMICRO_MEDIAN,0.4743735,GOM
W_199933,WEEKLY_PSC_FMICRO_MEDIAN,0.3065835,GB
W_199933,WEEKLY_PSC_FMICRO_MEDIAN,0.2938336,MAB
W_199934,WEEKLY_PSC_FMICRO_MEDIAN,0.3153893,GOM
W_199934,WEEKLY_PSC_FMICRO_MEDIAN,0.3548878,GB
W_199934,WEEKLY_PSC_FMICRO_MEDIAN,0.2783936,MAB
W_199935,WEEKLY_PSC_FMICRO_MEDIAN,0.3104289,GOM
W_199935,WEEKLY_PSC_FMICRO_MEDIAN,0.3866756,GB
W_199935,WEEKLY_PSC_FMICRO_MEDIAN,0.3072607,MAB
W_199936,WEEKLY_PSC_FMICRO_MEDIAN,0.2935899,GOM
W_199936,WEEKLY_PSC_FMICRO_MEDIAN,0.3731901,GB
W_199936,WEEKLY_PSC_FMICRO_MEDIAN,0.2830113,MAB
W_199937,WEEKLY_PSC_FMICRO_MEDIAN,0.3097969,GOM
W_199937,WEEKLY_PSC_FMICRO_MEDIAN,0.4718064,GB
W_199937,WEEKLY_PSC_FMICRO_MEDIAN,0.291767,MAB
W_199938,WEEKLY_PSC_FMICRO_MEDIAN,0.4844398,GOM
W_199938,WEEKLY_PSC_FMICRO_MEDIAN,0.51323,GB
W_199938,WEEKLY_PSC_FMICRO_MEDIAN,0.3332997,MAB
W_199939,WEEKLY_PSC_FMICRO_MEDIAN,0.4663194,GOM
W_199939,WEEKLY_PSC_FMICRO_MEDIAN,0.4898147,GB
W_199939,WEEKLY_PSC_FMICRO_MEDIAN,0.3196077,MAB
W_199940,WEEKLY_PSC_FMICRO_MEDIAN,0.5044969,GOM
W_199940,WEEKLY_PSC_FMICRO_MEDIAN,0.5105688,GB
W_199940,WEEKLY_PSC_FMICRO_MEDIAN,0.3084883,MAB
W_199941,WEEKLY_PSC_FMICRO_MEDIAN,0.5743609,GOM
W_199941,WEEKLY_PSC_FMICRO_MEDIAN,0.5456597,GB
W_199941,WEEKLY_PSC_FMICRO_MEDIAN,0.3256336,MAB
W_199942,WEEKLY_PSC_FMICRO_MEDIAN,0.5513673,GOM
W_199942,WEEKLY_PSC_FMICRO_MEDIAN,0.5331842,GB
W_199942,WEEKLY_PSC_FMICRO_MEDIAN,0.3454564,MAB
W_199943,WEEKLY_PSC_FMICRO_MEDIAN,0.5643467,GOM
W_199943,WEEKLY_PSC_FMICRO_MEDIAN,0.5190597,GB
W_199943,WEEKLY_PSC_FMICRO_MEDIAN,0.4205449,MAB
W_199944,WEEKLY_PSC_FMICRO_MEDIAN,0.5734431,GOM
W_199944,WEEKLY_PSC_FMICRO_MEDIAN,0.5389236,GB
W_199944,WEEKLY_PSC_FMICRO_MEDIAN,0.4162384,MAB
W_199945,WEEKLY_PSC_FMICRO_MEDIAN,0.6250007,GOM
W_199945,WEEKLY_PSC_FMICRO_MEDIAN,0.5228888,GB
W_199945,WEEKLY_PSC_FMICRO_MEDIAN,0.4557154,MAB
W_199946,WEEKLY_PSC_FMICRO_MEDIAN,0.6177332,GOM
W_199946,WEEKLY_PSC_FMICRO_MEDIAN,0.451175,GB
W_199946,WEEKLY_PSC_FMICRO_MEDIAN,0.5160787,MAB
W_199947,WEEKLY_PSC_FMICRO_MEDIAN,0.5179392,GOM
W_199947,WEEKLY_PSC_FMICRO_MEDIAN,0.4771397,GB
W_199947,WEEKLY_PSC_FMICRO_MEDIAN,0.4820952,MAB
W_199948,WEEKLY_PSC_FMICRO_MEDIAN,0.5285057,GOM
W_199948,WEEKLY_PSC_FMICRO_MEDIAN,0.5383126,GB
W_199948,WEEKLY_PSC_FMICRO_MEDIAN,0.5430891,MAB
W_199949,WEEKLY_PSC_FMICRO_MEDIAN,0.5115135,GOM
W_199949,WEEKLY_PSC_FMICRO_MEDIAN,0.5380167,GB
W_199949,WEEKLY_PSC_FMICRO_MEDIAN,0.5043245,MAB
W_199950,WEEKLY_PSC_FMICRO_MEDIAN,0.5752602,GOM
W_199950,WEEKLY_PSC_FMICRO_MEDIAN,0.5075771,GB
W_199950,WEEKLY_PSC_FMICRO_MEDIAN,0.5394722,MAB
W_199951,WEEKLY_PSC_FMICRO_MEDIAN,0.5125771,GOM
W_199951,WEEKLY_PSC_FMICRO_MEDIAN,0.5552319,GB
W_199951,WEEKLY_PSC_FMICRO_MEDIAN,0.5235772,MAB
W_199952,WEEKLY_PSC_FMICRO_MEDIAN,0.6086793,GOM
W_199952,WEEKLY_PSC_FMICRO_MEDIAN,0.7614377,GB
W_199952,WEEKLY_PSC_FMICRO_MEDIAN,0.5187778,MAB
W_200001,WEEKLY_PSC_FMICRO_MEDIAN,0.5887278,GOM
W_200001,WEEKLY_PSC_FMICRO_MEDIAN,0.570665,GB
W_200001,WEEKLY_PSC_FMICRO_MEDIAN,0.526468,MAB
W_200002,WEEKLY_PSC_FMICRO_MEDIAN,0.5572337,GOM
W_200002,WEEKLY_PSC_FMICRO_MEDIAN,0.6302267,GB
W_200002,WEEKLY_PSC_FMICRO_MEDIAN,0.5641809,MAB
W_200003,WEEKLY_PSC_FMICRO_MEDIAN,0.6293367,GOM
